time,tag,tr,flag
2023-06-10 17:58:13.412511,ct,,
2023-06-10 17:58:14.041404,,,
2023-06-10 17:58:14.208949,ct,0 days 00:00:00.628893,correct comission
2023-06-10 17:58:14.602268,,,
2023-06-10 17:58:15.013123,ct,0 days 00:00:00.393319,correct comission
2023-06-10 17:58:15.770059,,,
2023-06-10 17:58:15.815369,mt,,comission error
2023-06-10 17:58:16.412329,,,
2023-06-10 17:58:16.628733,ct,0 days 00:00:00.596960,correct comission
2023-06-10 17:58:17.449548,,,
2023-06-10 17:58:17.438051,ct,0 days 00:00:00.820815,correct comission
2023-06-10 17:58:18.242273,,,
2023-06-10 17:58:18.246103,ct,0 days 00:00:00.804222,correct comission
2023-06-10 17:58:19.321173,,,
2023-06-10 17:58:19.058726,ct,0 days 00:00:01.075070,correct comission
2023-06-10 17:58:19.965847,,,
2023-06-10 17:58:19.878378,ct,0 days 00:00:00.907121,correct comission
2023-06-10 17:58:20.620521,,,
2023-06-10 17:58:20.683055,ct,0 days 00:00:00.742143,correct comission
2023-06-10 17:58:21.312706,,,
2023-06-10 17:58:21.492262,ct,0 days 00:00:00.629651,correct comission
2023-06-10 17:58:22.269053,,,
2023-06-10 17:58:22.307237,ct,0 days 00:00:00.776791,correct comission
2023-06-10 17:58:22.829925,,,
2023-06-10 17:58:23.111918,ct,0 days 00:00:00.522688,correct comission
2023-06-10 17:58:23.865840,,,
2023-06-10 17:58:23.920333,ct,0 days 00:00:00.753922,correct comission
2023-06-10 17:58:24.497630,,,
2023-06-10 17:58:24.733507,ct,0 days 00:00:00.577297,correct comission
2023-06-10 17:58:25.548770,ct,,omission error
2023-06-10 17:58:25.917820,,,
2023-06-10 17:58:26.353569,ct,0 days 00:00:00.369050,correct comission
2023-06-10 17:58:27.028182,,,
2023-06-10 17:58:27.164458,mt,,comission error
2023-06-10 17:58:27.860618,,,
2023-06-10 17:58:27.976688,ct,0 days 00:00:00.696160,correct comission
2023-06-10 17:58:28.793883,ct,,omission error
2023-06-10 17:58:29.231714,,,
2023-06-10 17:58:29.602486,ct,0 days 00:00:00.437831,correct comission
2023-06-10 17:58:30.626761,,,
2023-06-10 17:58:30.413083,ct,0 days 00:00:01.024275,correct comission
2023-06-10 17:58:31.423248,,,
2023-06-10 17:58:31.226343,ct,0 days 00:00:01.010165,correct comission
2023-06-10 17:58:32.341714,,,
2023-06-10 17:58:32.039711,ct,0 days 00:00:01.115371,correct comission
2023-06-10 17:58:33.026218,,,
2023-06-10 17:58:32.858986,ct,0 days 00:00:00.986507,correct comission
2023-06-10 17:58:33.700284,,,
2023-06-10 17:58:33.665347,ct,0 days 00:00:00.841298,correct comission
2023-06-10 17:58:34.476140,,,
2023-06-10 17:58:34.477764,ct,0 days 00:00:00.810793,correct comission
2023-06-10 17:58:35.278941,,,
2023-06-10 17:58:35.293298,ct,0 days 00:00:00.801177,correct comission
2023-06-10 17:58:36.147442,,,
2023-06-10 17:58:36.102752,mt,,comission error
2023-06-10 17:58:36.849545,,,
2023-06-10 17:58:36.918533,ct,0 days 00:00:00.746793,correct comission
2023-06-10 17:58:37.791014,,,
2023-06-10 17:58:37.732127,ct,0 days 00:00:00.872481,correct comission
2023-06-10 17:58:38.813320,,,
2023-06-10 17:58:38.547415,mt,,comission error
2023-06-10 17:58:39.366679,ct,,omission error
2023-06-10 17:58:40.190543,,,
2023-06-10 17:58:40.178044,ct,0 days 00:00:00.823864,correct comission
2023-06-10 17:58:41.036702,,,
2023-06-10 17:58:40.991806,ct,0 days 00:00:00.858658,correct comission
2023-06-10 17:58:41.729149,,,
2023-06-10 17:58:41.797916,ct,0 days 00:00:00.737343,correct comission
2023-06-10 17:58:42.581897,,,
2023-06-10 17:58:42.606117,ct,0 days 00:00:00.783981,correct comission
2023-06-10 17:58:43.668370,,,
2023-06-10 17:58:43.432276,ct,0 days 00:00:01.062253,correct comission
2023-06-10 17:58:44.350949,,,
2023-06-10 17:58:44.250111,ct,0 days 00:00:00.918673,correct comission
2023-06-10 17:58:45.271017,,,
2023-06-10 17:58:45.057886,ct,0 days 00:00:01.020906,correct comission
2023-06-10 17:58:46.061734,,,
2023-06-10 17:58:45.871827,ct,0 days 00:00:01.003848,correct comission
