time,tag,tr,flag
2023-06-21 15:46:31.581256,ct,,
2023-06-21 15:46:32.186263,,,
2023-06-21 15:46:32.391308,ct,0 days 00:00:00.605007,correct comission
2023-06-21 15:46:33.421199,,,
2023-06-21 15:46:33.197525,ct,0 days 00:00:01.029891,correct comission
2023-06-21 15:46:34.113282,,,
2023-06-21 15:46:34.003141,ct,0 days 00:00:00.915757,correct comission
2023-06-21 15:46:34.827437,,,
2023-06-21 15:46:34.815139,ct,0 days 00:00:00.824296,correct comission
2023-06-21 15:46:35.659736,,,
2023-06-21 15:46:35.624902,ct,0 days 00:00:00.844597,correct comission
2023-06-21 15:46:36.538455,,,
2023-06-21 15:46:36.438056,ct,0 days 00:00:00.913553,correct comission
2023-06-21 15:46:37.296629,,,
2023-06-21 15:46:37.241886,ct,0 days 00:00:00.858573,correct comission
2023-06-21 15:46:37.997626,,,
2023-06-21 15:46:38.055413,mt,,comission error
2023-06-21 15:46:39.051942,,,
2023-06-21 15:46:38.867622,ct,0 days 00:00:00.996529,correct comission
2023-06-21 15:46:39.666455,,,
2023-06-21 15:46:39.680635,ct,0 days 00:00:00.798833,correct comission
2023-06-21 15:46:40.477237,,,
2023-06-21 15:46:40.492542,ct,0 days 00:00:00.796602,correct comission
2023-06-21 15:46:41.374934,,,
2023-06-21 15:46:41.297637,ct,0 days 00:00:00.882392,correct comission
2023-06-21 15:46:42.131023,,,
2023-06-21 15:46:42.106892,ct,0 days 00:00:00.833386,correct comission
2023-06-21 15:46:43.052708,,,
2023-06-21 15:46:42.917781,ct,0 days 00:00:00.945816,correct comission
2023-06-21 15:46:43.761234,,,
2023-06-21 15:46:43.728456,ct,0 days 00:00:00.843453,correct comission
2023-06-21 15:46:44.676617,,,
2023-06-21 15:46:44.544742,ct,0 days 00:00:00.948161,correct comission
2023-06-21 15:46:45.371955,,,
2023-06-21 15:46:45.360210,ct,0 days 00:00:00.827213,correct comission
2023-06-21 15:46:46.222667,,,
2023-06-21 15:46:46.168140,mt,,comission error
2023-06-21 15:46:47.039728,,,
2023-06-21 15:46:46.984143,ct,0 days 00:00:00.871588,correct comission
2023-06-21 15:46:47.811760,,,
2023-06-21 15:46:47.799146,ct,0 days 00:00:00.827617,correct comission
2023-06-21 15:46:48.651768,,,
2023-06-21 15:46:48.607077,ct,0 days 00:00:00.852622,correct comission
2023-06-21 15:46:49.517877,,,
2023-06-21 15:46:49.417330,ct,0 days 00:00:00.910800,correct comission
2023-06-21 15:46:50.285062,,,
2023-06-21 15:46:50.219626,ct,0 days 00:00:00.867732,correct comission
2023-06-21 15:46:51.073192,,,
2023-06-21 15:46:51.029173,ct,0 days 00:00:00.853566,correct comission
2023-06-21 15:46:51.835861,,,
2023-06-21 15:46:51.833684,ct,0 days 00:00:00.806688,correct comission
2023-06-21 15:46:52.613123,,,
2023-06-21 15:46:52.644656,ct,0 days 00:00:00.779439,correct comission
2023-06-21 15:46:53.440824,,,
2023-06-21 15:46:53.455239,mt,,comission error
2023-06-21 15:46:54.133823,,,
2023-06-21 15:46:54.263851,ct,0 days 00:00:00.678584,correct comission
2023-06-21 15:46:55.056784,,,
2023-06-21 15:46:55.077340,ct,0 days 00:00:00.792933,correct comission
2023-06-21 15:46:55.845868,,,
2023-06-21 15:46:55.901692,ct,0 days 00:00:00.768528,correct comission
2023-06-21 15:46:56.613272,,,
2023-06-21 15:46:56.713450,ct,0 days 00:00:00.711580,correct comission
2023-06-21 15:46:57.474011,,,
2023-06-21 15:46:57.526095,mt,,comission error
2023-06-21 15:46:58.311907,,,
2023-06-21 15:46:58.332077,ct,0 days 00:00:00.785812,correct comission
2023-06-21 15:46:59.145793,,,
2023-06-21 15:46:59.152298,ct,0 days 00:00:00.813716,correct comission
2023-06-21 15:46:59.905375,,,
2023-06-21 15:46:59.969871,ct,0 days 00:00:00.753077,correct comission
2023-06-21 15:47:00.719984,,,
2023-06-21 15:47:00.776389,ct,0 days 00:00:00.750113,correct comission
2023-06-21 15:47:01.533865,,,
2023-06-21 15:47:01.586474,ct,0 days 00:00:00.757476,correct comission
2023-06-21 15:47:02.400367,,,
2023-06-21 15:47:02.405683,ct,0 days 00:00:00.813893,correct comission
2023-06-21 15:47:03.299500,,,
2023-06-21 15:47:03.212260,ct,0 days 00:00:00.893817,correct comission
2023-06-21 15:47:04.028764,ct,,omission error
2023-06-21 15:47:04.976260,,,
2023-06-21 15:47:04.843351,ct,0 days 00:00:00.947496,correct comission
2023-06-21 15:47:05.698956,,,
2023-06-21 15:47:05.653101,ct,0 days 00:00:00.855605,correct comission
2023-06-21 15:47:06.720026,,,
2023-06-21 15:47:06.463269,ct,0 days 00:00:01.066925,correct comission
2023-06-21 15:47:07.281597,,,
2023-06-21 15:47:07.283820,ct,0 days 00:00:00.818328,correct comission
2023-06-21 15:47:08.212117,,,
2023-06-21 15:47:08.090994,ct,0 days 00:00:00.928297,correct comission
2023-06-21 15:47:08.945839,,,
2023-06-21 15:47:08.902083,mt,,comission error
2023-06-21 15:47:09.713749,ct,,omission error
2023-06-21 15:47:10.563077,,,
2023-06-21 15:47:10.528709,ct,0 days 00:00:00.849328,correct comission
2023-06-21 15:47:11.377352,,,
2023-06-21 15:47:11.332653,ct,0 days 00:00:00.848643,correct comission
2023-06-21 15:47:12.177969,,,
