time,TP9,AF7,AF8,TP10,Right AUX
1685655594.6740649,-69.3359375,-42.48046875,-40.52734375,-23.92578125,0.0
1685655594.677961,-109.375,-45.41015625,-45.41015625,-50.29296875,0.0
1685655594.6818573,-33.69140625,-43.45703125,-38.0859375,-42.48046875,0.0
1685655594.6857536,55.17578125,-41.015625,-42.96875,-14.16015625,0.0
1685655594.68965,-33.203125,-37.59765625,-47.36328125,-8.30078125,0.0
1685655594.6935463,-112.3046875,-45.41015625,-39.0625,-31.73828125,0.0
1685655594.6974425,-55.6640625,-44.43359375,-36.62109375,-39.0625,0.0
1685655594.7013388,50.29296875,-32.2265625,-34.66796875,-0.48828125,0.0
1685655594.7052352,3.90625,-34.66796875,-38.57421875,0.9765625,0.0
1685655594.7091315,-102.5390625,-34.66796875,-36.62109375,-44.921875,0.0
1685655594.7130277,-66.89453125,-26.85546875,-33.69140625,-50.29296875,0.0
1685655594.716924,36.1328125,-29.296875,-33.203125,-4.8828125,0.0
1685655594.7209315,37.59765625,-36.62109375,-31.73828125,4.39453125,0.0
1685655594.7248278,-85.9375,-33.69140625,-29.78515625,-32.71484375,0.0
1685655594.728724,-82.03125,-36.62109375,-30.76171875,-47.36328125,0.0
1685655594.7326205,5.37109375,-41.50390625,-40.0390625,-33.69140625,0.0
1685655594.7365167,59.5703125,-37.109375,-38.0859375,-10.7421875,0.0
1685655594.740413,-48.33984375,-41.50390625,-31.25,-33.203125,0.0
1685655594.7443092,-84.9609375,-41.015625,-27.83203125,-54.19921875,0.0
1685655594.7482057,-15.13671875,-36.1328125,-36.62109375,-37.59765625,0.0
1685655594.752102,59.08203125,-42.48046875,-40.0390625,-8.30078125,0.0
1685655594.7559981,-27.34375,-42.48046875,-32.2265625,-16.11328125,0.0
1685655594.7598944,-104.00390625,-41.9921875,-38.0859375,-54.19921875,0.0
1685655594.7637908,-55.17578125,-40.0390625,-39.0625,-62.5,0.0
1685655594.7677927,38.0859375,-38.57421875,-29.78515625,-29.296875,0.0
1685655594.771689,2.44140625,-38.0859375,-28.80859375,-14.6484375,0.0
1685655594.7755852,-103.02734375,-41.015625,-30.2734375,-40.0390625,0.0
1685655594.7794816,-79.58984375,-47.36328125,-34.1796875,-51.26953125,0.0
1685655594.783378,20.01953125,-42.96875,-24.4140625,-28.80859375,0.0
1685655594.7872741,36.1328125,-34.66796875,-20.5078125,-9.765625,0.0
1685655594.7911704,-85.9375,-36.62109375,-38.0859375,-28.3203125,0.0
1685655594.7950668,-97.16796875,-41.015625,-40.52734375,-47.36328125,0.0
1685655594.798963,-8.30078125,-37.109375,-32.71484375,-44.43359375,0.0
1685655594.8028593,47.36328125,-39.55078125,-31.73828125,-25.87890625,0.0
1685655594.8067558,-61.03515625,-39.55078125,-36.1328125,-37.59765625,0.0
1685655594.810652,-104.4921875,-38.0859375,-33.203125,-49.31640625,0.0
1685655594.8146498,-42.48046875,-38.57421875,-29.296875,-40.52734375,0.0
1685655594.818546,52.734375,-35.64453125,-27.34375,-21.97265625,0.0
1685655594.8224423,-20.99609375,-40.52734375,-28.3203125,-28.80859375,0.0
1685655594.8263388,-116.2109375,-46.38671875,-32.2265625,-57.6171875,0.0
1685655594.830235,-67.87109375,-41.015625,-43.9453125,-52.734375,0.0
1685655594.8341312,26.85546875,-34.66796875,-38.0859375,-37.59765625,0.0
1685655594.8380277,0.9765625,-34.66796875,-38.0859375,-39.55078125,0.0
1685655594.841924,-101.07421875,-33.69140625,-46.875,-56.15234375,0.0
1685655594.8458202,-86.42578125,-32.2265625,-41.50390625,-56.15234375,0.0
1685655594.8497167,13.18359375,-33.203125,-31.25,-23.92578125,0.0
1685655594.853613,45.8984375,-29.78515625,-27.34375,-3.41796875,0.0
1685655594.8575091,-76.171875,-29.78515625,-30.2734375,-36.1328125,0.0
1685655594.8615456,-97.16796875,-41.015625,-32.71484375,-53.7109375,0.0
1685655594.8654418,-19.53125,-42.96875,-33.69140625,-47.36328125,0.0
1685655594.869338,51.7578125,-37.59765625,-29.78515625,-19.04296875,0.0
1685655594.8732345,-51.26953125,-36.62109375,-31.73828125,-29.78515625,0.0
1685655594.8771307,-101.5625,-32.2265625,-31.73828125,-50.78125,0.0
1685655594.881027,-32.71484375,-38.57421875,-26.3671875,-41.50390625,0.0
1685655594.8849235,59.08203125,-41.015625,-27.83203125,-9.27734375,0.0
1685655594.8888197,-7.32421875,-40.52734375,-26.3671875,-9.27734375,0.0
1685655594.8927162,-100.09765625,-40.52734375,-29.78515625,-26.85546875,0.0
1685655594.8966124,-53.22265625,-35.64453125,-36.62109375,-38.0859375,0.0
1685655594.9005086,40.0390625,-34.66796875,-42.48046875,-26.85546875,0.0
1685655594.904405,30.76171875,-31.25,-41.015625,-11.71875,0.0
1685655594.9083934,-75.1953125,-28.80859375,-35.64453125,-39.55078125,0.0
1685655594.9122896,-68.359375,-36.1328125,-33.69140625,-38.0859375,0.0
1685655594.916186,22.94921875,-40.0390625,-35.64453125,-18.06640625,0.0
1685655594.9200823,62.5,-34.66796875,-36.1328125,-10.7421875,0.0
1685655594.9239786,-56.15234375,-29.78515625,-38.0859375,-32.71484375,0.0
1685655594.927875,-87.890625,-35.15625,-36.62109375,-43.45703125,0.0
1685655594.9317713,-12.20703125,-40.52734375,-32.71484375,-25.390625,0.0
1685655594.9356678,70.3125,-33.69140625,-34.66796875,-6.8359375,0.0
1685655594.939564,-24.90234375,-34.1796875,-29.78515625,-23.4375,0.0
1685655594.9434605,-83.984375,-37.59765625,-30.2734375,-37.109375,0.0
1685655594.9473567,-28.3203125,-35.15625,-37.59765625,-27.34375,0.0
1685655594.951253,57.6171875,-36.62109375,-36.62109375,-2.44140625,0.0
1685655594.9552784,9.765625,-39.0625,-37.59765625,0.9765625,0.0
1685655594.9591746,-84.9609375,-38.0859375,-31.73828125,-28.3203125,0.0
1685655594.963071,-49.31640625,-30.2734375,-32.2265625,-28.80859375,0.0
1685655594.9669673,39.55078125,-33.203125,-34.1796875,-8.30078125,0.0
1685655594.9708636,26.3671875,-39.0625,-29.78515625,-3.41796875,0.0
1685655594.97476,-83.984375,-33.69140625,-33.69140625,-29.78515625,0.0
1685655594.9786563,-81.0546875,-32.2265625,-35.64453125,-38.0859375,0.0
1685655594.9825528,13.671875,-34.1796875,-33.203125,-20.5078125,0.0
1685655594.986449,51.26953125,-35.15625,-28.80859375,-11.23046875,0.0
1685655594.9903455,-75.1953125,-34.66796875,-34.1796875,-26.3671875,0.0
1685655594.9942417,-106.4453125,-33.203125,-32.71484375,-48.33984375,0.0
1685655594.9981382,-25.87890625,-27.34375,-28.3203125,-35.15625,0.0
1685655595.0021572,63.96484375,-25.390625,-32.2265625,0.48828125,0.0
1685655595.0060534,-25.87890625,-26.3671875,-28.80859375,-14.16015625,0.0
1685655595.00995,-104.98046875,-29.296875,-26.85546875,-54.19921875,0.0
1685655595.0138462,-60.05859375,-29.78515625,-35.15625,-59.5703125,0.0
1685655595.0177426,36.1328125,-25.87890625,-36.62109375,-20.99609375,0.0
1685655595.0216389,-0.48828125,-26.85546875,-28.3203125,-0.48828125,0.0
1685655595.0255353,-102.05078125,-28.80859375,-27.83203125,-30.76171875,0.0
1685655595.0294316,-70.80078125,-31.73828125,-33.203125,-47.8515625,0.0
1685655595.033328,34.66796875,-34.1796875,-34.66796875,-21.97265625,0.0
1685655595.0372243,42.96875,-28.80859375,-27.83203125,4.39453125,0.0
1685655595.0411208,-75.68359375,-28.3203125,-19.04296875,-19.04296875,0.0
1685655595.045017,-77.63671875,-31.25,-26.85546875,-37.109375,0.0
1685655595.0490308,1.46484375,-34.66796875,-32.2265625,-17.08984375,0.0
1685655595.052927,49.31640625,-39.0625,-24.90234375,6.34765625,0.0
1685655595.0568235,-62.5,-39.55078125,-32.71484375,-21.484375,0.0
1685655595.0607197,-104.4921875,-44.43359375,-43.45703125,-37.59765625,0.0
1685655595.0646162,-31.73828125,-43.45703125,-39.55078125,-25.390625,0.0
1685655595.0685124,57.12890625,-41.50390625,-37.59765625,-14.16015625,0.0
1685655595.072409,-26.85546875,-44.921875,-39.55078125,-19.53125,0.0
1685655595.0763052,-98.6328125,-44.43359375,-43.9453125,-32.71484375,0.0
